0 0 0 .BO.CC.BO.DDAAO..PEQQQ.PEFFG.P...GHH  
2 1 1 .BOCC..BO.DDAAO..PEQQQ.PEFFG.P...GHH C99  
2 1 1 .BO.CC.BO.DDAAO..P.QQQ.PEFFG.PE..GHH E99  
2 1 1 .BO.CC.BO.DDAAO..PE.QQQPEFFG.P...GHH Q99  
2 1 1 .BO.CC.BODD.AAO..PEQQQ.PEFFG.P...GHH D99  
3 2 1 .BOCC..BO.DDAAO..PE.QQQPEFFG.P...GHH Q99 C99  
3 2 1 .BO.CC.BO.DDAAO..P..QQQPEFFG.PE..GHH Q99 E99  
3 2 1 .BO.CC.BODD.AAO..PE.QQQPEFFG.P...GHH D99 Q99  
3 2 1 .BO.CC.BODDPAAO..PEQQQ.PEFFG.....GHH P99 D99  
3 2 1 .BO.CC.BODD.AAO..P.QQQ.PEFFG.PE..GHH D99 E99  
3 2 1 .BOCC..BO.DDAAO..P.QQQ.PEFFG.PE..GHH E99 C99  
3 2 1 .BO.CC.BO.DDAAO..PQQQ..PEFFG.PE..GHH Q99 E99  
3 2 1 .BOCC..BODD.AAO..PEQQQ.PEFFG.P...GHH D99 C99  
4 3 1 .BOCC..BO.DDAAO..P..QQQPEFFG.PE..GHH E99 Q99 C99  
4 3 1 .BO.CC.BODDPAAO..PE.QQQPEFFG.....GHH P99 D99 Q99  
4 3 1 .BOGCC.BOGDDAAO..PQQQ..PEFF..PE...HH G96 Q99 E99  
4 3 1 .BOCCP.BODDPAAO..PEQQQ..EFFG.....GHH P98 D99 C99  
4 3 1 .BO.CC.BODD.AAO..P..QQQPEFFG.PE..GHH D99 Q99 E99  
4 3 1 .BO.CC.BOGDDAAOG.PQQQ..PEFF..PE...HH G97 Q99 E99  
4 3 1 .BO.CC.BO.DDAAOG.PQQQG.PEFF..PE...HH G98 Q99 E99  
4 3 1 .BO.CC.BODDPAAO..P.QQQ.PEFFG..E..GHH E99 P99 D99  
4 3 1 .BOCC..BODD.AAO..P.QQQ.PEFFG.PE..GHH C99 D99 E99  
4 3 1 .BO.CC.BO.DDAAO..PQQQG.PEFFG.PE...HH G99 Q99 E99  
4 3 1 .BOCC..BO.DDAAO..PQQQ..PEFFG.PE..GHH Q99 E99 C99  
4 3 1 .BOCC..BODDPAAO..PEQQQ.PEFFG.....GHH C99 P99 D99  
4 3 1 .BO.CC.BODD.AAO..PQQQ..PEFFG.PE..GHH Q99 D99 E99  
4 3 1 .BOCC..BODD.AAO..PE.QQQPEFFG.P...GHH D99 Q99 C99  
5 4 1 .BOCC..BODD.AAO..P..QQQPEFFG.PE..GHH D99 E99 Q99 C99  
5 4 1 .BOGCC.BOGDDAAO..PQQQ..PE.FF.PE...HH F99 G96 Q99 E99  
5 4 1 .BOCCP.BODDPAAO..PE.QQQ.EFFG.....GHH Q99 P98 D99 C99  
5 4 1 .BO.CC.BO.DDAAOG.PQQQG.PE.FF.PE...HH F99 G98 Q99 E99  
5 4 1 .BO.CC.BODD.AAO..PQQQG.PEFFG.PE...HH D99 G99 Q99 E99  
5 4 1 .BOCC..BO.DDAAO..PQQQG.PEFFG.PE...HH C99 G99 Q99 E99  
5 4 1 .BO.CC.BODD.AAOG.PQQQG.PEFF..PE...HH D99 G98 Q99 E99  
5 4 1 .BOCC..BODDPAAO..PE.QQQPEFFG.....GHH C99 P99 D99 Q99  
5 4 1 .BOCC..BO.DDAAOG.PQQQG.PEFF..PE...HH C99 G98 Q99 E99  
5 4 1 .BO.CC.BOGDDAAOG.P.QQQ.PEFF..PE...HH Q98 G97 Q99 E99  
5 4 1 .BO.CC.BODDPAAO..P..QQQPEFFG..E..GHH E99 P99 D99 Q99  
5 4 1 .BOCCP.BODDPAAO..PE..QQQEFFG.....GHH Q98 P98 D99 C99  
5 4 1 .BO.CC.BOGDDAAOG.PQQQ..PEFF..PEHH... H97 G97 Q99 E99  
5 4 1 .BO.CC.BOGDDAAOG.PQQQ..PEFF..PE.HH.. H98 G97 Q99 E99  
5 4 1 .BOGCC.BOGDDAAO..P..QQQPEFF..PE...HH Q97 G96 Q99 E99  
5 4 1 .BO.CC.BOGDDAAOG.PQQQ..PEFF..PE..HH. H99 G97 Q99 E99  
5 4 1 .BO.CC.BOGDDAAOG.PQQQ..PE..FFPE...HH F98 G97 Q99 E99  
5 4 1 .BO.CC.BOGDDAAOG.PQQQ..PE.FF.PE...HH F99 G97 Q99 E99  
5 4 1 .BO.CC.BOGDDAAOG.P..QQQPEFF..PE...HH Q97 G97 Q99 E99  
5 4 1 .BO.CC.BODDPAAO..PQQQ..PEFFG..E..GHH Q99 E99 P99 D99  
5 4 1 .BO.CC.BO.DDAAO..PQQQG.PEFFG.PE.HH.. H98 G99 Q99 E99  
5 4 1 .BOCC..BOGDDAAOG.PQQQ..PEFF..PE...HH C99 G97 Q99 E99  
5 4 1 .BOCCP.BODDPAAO..P.QQQ..EFFG..E..GHH E99 P98 D99 C99  
5 4 1 .BO.CC.BO.DDAAOG.PQQQG.PEFF..PEHH... H97 G98 Q99 E99  
5 4 1 .BOGCC.BOGDDAAO..P.QQQ.PEFF..PE...HH Q98 G96 Q99 E99  
5 4 1 .BOGCC.BOGDDAAO..PQQQ..PEFF..PEHH... H97 G96 Q99 E99  
5 4 1 .BOCC..BODD.AAO..PQQQ..PEFFG.PE..GHH Q99 C99 D99 E99  
5 4 1 .BO.CC.BO.DDAAO..PQQQG.PEFFG.PE..HH. H99 G99 Q99 E99  
5 4 1 .BOGCC.BOGDDAAO..PQQQ..PEFF..PE.HH.. H98 G96 Q99 E99  
5 4 1 .BOGCC.BOGDDAAO..PQQQ..PEFF..PE..HH. H99 G96 Q99 E99  
5 4 1 .BOCC..BODDPAAO..P.QQQ.PEFFG..E..GHH C99 E99 P99 D99  
5 4 1 .BO.CC.BO.DDAAO..PQQQG.PEFFG.PEHH... H97 G99 Q99 E99  
5 4 1 .BO.CC.BO.DDAAOG.PQQQG.PEFF..PE.HH.. H98 G98 Q99 E99  
5 4 1 .BOGCC.BOGDDAAO..PQQQ..PE..FFPE...HH F98 G96 Q99 E99  
5 4 1 .BO.CC.BO.DDAAOG.PQQQG.PEFF..PE..HH. H99 G98 Q99 E99  
5 4 1 .BO.CC.BO.DDAAOG.PQQQG.PE..FFPE...HH F98 G98 Q99 E99  
24 23 1 .CCG.PDDOG.PAAO..P.BOQQQEBFF..E...HH F95 G92 C97 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..CC.P.DDG.PEAAG.PE.OQQQ.BO.FF.BO.HH D95 C98 E97 A93 O91 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CC...PDDOG.PAAOG.PEBOQQQEB..FF.HH... H97 E98 C96 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CC...PDDOG.PAAOG.P.BOQQQEB.FF.EHH... H97 C96 F96 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ...CCPDDOG.PAAOG.PEBOQQQEBFF...HH... F95 H97 E98 B95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ...CCP.DDG.PAAOG.PEBOQQQEBO.FF...HH. B95 H99 E98 D95 O92 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..CC.P.DDG.PAAOG.P.BOQQQEBO.FFEHH... D95 C98 O92 H97 B95 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CCOG..DDOG..AAO..PEBQQQPEBFF.P....HH P96 B95 F95 E98 Q91 G92 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CCOG..DDOG..AAO..PE.QQQPEBFF.P.BHH.. P96 H98 F95 E98 Q91 G92 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CCOG..DDOG..AAO...E.QQQPEBFF.P.BHH.P P95 H98 F95 E98 Q91 G92 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..CC.P.DDG.PAAOG.P.BOQQQEBOFF.E...HH F96 B95 C98 D95 O92 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..CC.P.DDG.PAAOG.PEBOQQQEBO.FF....HH E98 B95 C98 D95 O92 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..OGCCDDOG.PAAO..PEQQQ.PEB.FF..B.HH. F96 E98 Q92 H99 G92 C98 P97 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CCO...DDOG..AAOG..EQQQ.PEB.FFP.BHH.P P95 E98 H98 F96 Q92 G93 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..O.CCDDOG.PAAOG.PE.QQQPEBFF...B.HH. C98 E98 P97 F95 Q91 H99 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CC...P.DDG.PAAOG.PE.OQQQEBO.FF.BHH.. D95 E98 H98 O92 Q90 G93 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..CC.P.DDG.PAAOG.PE.OQQQEBOFF..B..HH F96 E98 C98 D95 O92 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..CC.P.DDG.PAAOG.P..OQQQEBOFF.EB.HH. F96 H99 C98 D95 O92 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CCOG..DDOG.PAAO..PEBQQQPEB..FFHH.... H96 P97 B95 E98 Q91 G92 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBO.CCEBOGDDAAOG...QQQ.P.FF..PHH...P C98 Q92 G93 D98 P95 H96 F94 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CCOG..DDOG.PAAO..PEBQQQPEB..FF.HH... H97 P97 B95 E98 Q91 G92 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBOGCCEBOGDDAAO..P..QQQP.FF..P.HH... H97 Q91 G92 D98 C98 P96 F94 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CCO...DDOG..AAOG.PEQQQ.PEB.FFP.BHH.. E98 P96 H98 F96 Q92 G93 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBOGCCEBOGDDAAO..P..QQQP.FF..PHH.... H96 Q91 G92 D98 C98 P96 F94 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBO.CCEBOGDDAAOG....QQQP.FF..PHH...P Q91 C98 G93 D98 P95 H96 F94 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBOGCCEBOGDDAAO.....QQQP..FF.P..HH.P Q91 G92 C98 D98 P95 H98 F95 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ...CCP.DDG.PAAOG.P.BOQQQEBOFF.E..HH. D95 O92 H99 F96 B95 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CCO...DDOG.PAAOG.PEQQQ.PEB.FF..BHH.. P97 E98 H98 F96 Q92 G93 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ...CCPDD.G.PAAOG.PEBOQQQEBOFF..HH... O92 E98 H97 F96 B95 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CC.G.PDDOG.PAAO..PE.OQQQEBFF...BHH.. O93 E98 Q90 F95 H98 G92 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..OCC.DDOG.PAAOG.PEBQQQPEBFF.....HH. B95 E98 P97 F95 Q91 H99 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CC...P.DDG.PAA.G.P.BOQQQEBO.FFE.O.HH O91 B95 D95 O92 Q90 G93 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..O.CCDDOG..AAOG.PEQQQ.PEB.FFP.B.HH. C98 P96 E98 F96 Q92 H99 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CCOG....OGDDAAO..P.QQQ.PEB.FFPEBHH.. Q92 G92 D98 P96 H98 F96 G94 Q93 O94 C96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CCOG....OGDDAAO..P..QQQPEB.FFPEBHH.. Q91 G92 D98 P96 H98 F96 G94 Q93 O94 C96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CCOG.PDDOG.PAAO..PEB.QQQEBFF....HH.. B95 E98 Q90 F95 H98 G92 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CC...P.DDG.PAAOG.P.BOQQQEBOFF.E...HH F96 B95 D95 O92 Q90 G93 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..OCC.DDOG..AAOG..EBQQQPEBFF.P...HHP B95 P95 E98 F95 Q91 H99 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CCOG..DDOG.PAAO..PE.QQQPEB.FF..B.HH. F96 P97 H99 E98 Q91 G92 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..O.CCDDOG.PAAOG.P.BQQQPEB.FF.E..HH. C98 P97 F96 B95 Q91 H99 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBO.CCEBO.DDAAO..P..QQQP.FFG.P.HHG.. Q91 G92 H97 D98 C98 P96 F94 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..OCC.DDOG..AAOG..EBQQQPEB.FFP...HHP P95 E98 F96 B95 Q91 H99 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..O.CCDDOG..AAOG..E.QQQPEBFF.P.B.HHP C98 P95 E98 F95 Q91 H99 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..OCC.DDOG..AAOG.PEBQQQPEBFF.P...HH. B95 E98 P96 F95 Q91 H99 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBOGCCEBOGDDAAO..P.QQQ.P.FF..PHH.... H96 Q92 G92 D98 C98 P96 F94 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 .B.CCP.B.DDPE.OAAPE.OQQQFFOG.....GHH E93 O90 A95 O91 Q90 G92 F93 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CC...PDD.G.PAAOG.PEBOQQQEBO.FF...HH. B95 E98 H99 O92 Q90 G93 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBO.CCEBO.DDAAO..P.QQQ.P.FFG.P.HHG.. Q92 G92 H97 D98 C98 P96 F94 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..O.CCDDOG..AAOG.PE.QQQPEBFF.P.B.HH. C98 E98 P96 F95 Q91 H99 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBO.CCEBO.DDAAO.....QQQP.FFG.PHH.G.P Q91 C98 G92 D98 P95 H96 F94 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..O.CCDDOG.PAAOG.PEBQQQPEB..FF...HH. B95 E98 C98 P97 Q91 H99 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBO.CCEBOGDDAAOG.P..QQQP.FF..PHH.... H96 Q91 G93 D98 C98 P96 F94 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBO.CCEBOGDDAAOG.P.QQQ.P.FF..P.HH... H97 Q92 G93 D98 C98 P96 F94 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EB.CCPEBODDP..OAAP..OQQQ.FFG.....GHH F92 O89 A95 O91 Q90 G92 F93 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBO.CCEBOGDDAAOG.P.QQQ.P.FF..PHH.... H96 Q92 G93 D98 C98 P96 F94 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBOGCCEBOGDDAAO..P..QQQPFF...P.HH... Q91 G92 D98 H97 C98 P96 F93 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBO.CCEBOGDDAAOG.P.QQQ.PFF...P.HH... Q92 G93 D98 H97 C98 P96 F93 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBO.CCEBOGDDAAOG.P..QQQPFF...P.HH... Q91 G93 D98 H97 C98 P96 F93 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBO.CCEBO.DDAAO..P..QQQP.FFG.PHH.G.. Q91 G92 H96 D98 C98 P96 F94 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 .BOCCP.BODDPE.OAAPE..QQQFF.G.....GHH O88 E93 A95 O91 Q90 G92 F93 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 E..CCPE.DD.P.B.AAP.BOQQQFFOG....OGHH B98 D98 A95 O91 Q90 G92 F93 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..O.CCDDOG.PAAOG.PEQQQ.PEBFF...B.HH. E98 Q92 F95 C98 P97 H99 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 E.OGCCE.OGDDAAO..PQQQ..P.B.FFP.BHH.. G92 C98 D98 P96 H98 F96 G94 Q93 O94 A94 E95 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 .BOCCPEBODDPE.OAAP...QQQFF.G.....GHH O88 E94 A95 O91 Q90 G92 F93 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBCC.PEBDD.P...AAP..OQQQFFOG....OGHH D98 C98 A95 O91 Q90 G92 F93 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 E.OCC.E.OGDDAAOG.P..QQQP.B.FFP.BHH.. Q91 G93 D98 P96 H98 F96 G94 Q93 O94 A94 E95 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CC...PDD.G.PAAOG.PEBOQQQEBOFF.....HH E98 F96 B95 O92 Q90 G93 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CC...P.DDG.PAAOG.P..OQQQEBOFF.EBHH.. D95 H98 F96 O92 Q90 G93 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..O.CCDDOG.PAAOG.PEQQQ.PEB.FF..B.HH. E98 Q92 F96 C98 P97 H99 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CC...PDD.G.PAAOG.P.BOQQQEBOFF.EHH... H97 F96 B95 O92 Q90 G93 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 E.OCCPE.ODDP.BOAAP.B.QQQFF.G.....GHH O88 B98 A95 O91 Q90 G92 F93 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CC...P.DDG.PAAOG.P..OQQQEBOFF.EB.HH. D95 F96 H99 O92 Q90 G93 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 E.OCCPEBODDP.BOAAP...QQQFF.G.....GHH O88 B99 A95 O91 Q90 G92 F93 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CC...P.DDG.PAAOG.PE.OQQQEBOFF..B..HH D95 E98 F96 O92 Q90 G93 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..O.CCDDOG..AAOG.P.BQQQPEB.FFPE.HH.. B95 C98 H98 P96 F96 Q91 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBO.CCEBOGDDAAOG.P..QQQP...FFPHH.... Q91 G93 D98 H96 C98 P96 F96 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 .CC..PDD.G.PAAOG.PEBOQQQEBO.FF...HH. C97 O92 B95 H99 E98 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 .CC..PDDOG.PAAOG.PEBOQQQEBFF......HH B95 E98 C97 F95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CC.G.PDD.G.P..OAAP.BOQQQEBO.FFE...HH O90 B95 A93 O91 Q90 G92 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CCO...DDOG.PAAOG.PE.QQQPEBFF...B.HH. H99 E98 F95 P97 Q91 G93 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CC.G.PDD.G.PE..AAPE.OQQQ.BO.FF.BOHH. H99 E97 A93 O91 Q90 G92 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBO.CCEBOGDDAAOG...QQQ.P.FF..P...HHP Q92 G93 D98 C98 P95 H99 F94 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CC...PDD.G.PAAOG.PEBOQQQEBO.FFHH.... H96 E98 B95 O92 Q90 G93 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 .CCG.PDDOG.PAAO..PE.OQQQEBFF...B..HH E98 F95 G92 C97 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CC...PDD.G.PAAOG.PEBOQQQEBO.FF.HH... H97 E98 B95 O92 Q90 G93 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 .CCG.PDDOG.PAAO..PE.OQQQEB..FF.BHH.. G92 H98 E98 C97 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBO.CCEBOGDDAAOG.P..QQQPFF...P..HH.. Q91 G93 D98 C98 P96 F93 H98 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 EBO.CCEBOGDDAAOG.P.QQQ.PFF...P..HH.. Q92 G93 D98 C98 P96 F93 H98 G94 Q93 O94 A98 E95 A99 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 .CC..PDDOG.PAAOG.PE.OQQQEBFF...BHH.. F95 H98 E98 C97 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..O.CCDDOG..AAOG.PEBQQQPEB.FFP....HH B95 C98 E98 P96 F96 Q91 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..O.CCDDOG..AAOG.PE.QQQPEB.FFP.B.HH. H99 C98 E98 P96 F96 Q91 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..OCC.DDOG..AAOG.PEBQQQPEB.FFP..HH.. B95 H98 E98 P96 F96 Q91 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CC...PDDOG.PAAOG.PE.OQQQEBFF...BHH.. H98 E98 C96 F95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ...CCPDDOG.PAAOG.PEBOQQQEBFF.....HH. O93 F95 B95 H99 E98 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 ..CC.PDDOG.PAAOG.PE.OQQQEBFF...B.HH. H99 E98 C98 F95 O93 Q90 G93 Q93 O94 D96 A94 B96 A97 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
24 23 1 CCO...DDOG..AAOG..EQQQ.PEB.FFP.B.HHP P95 E98 F96 Q92 H99 G93 Q93 O94 A96 D96 C96 B96 A98 O97 Q96 G96 F97 P98 C99 D99 G98 Q99 E99  
