0 0 0 ...OOO...BCPAA.BCP..QDDP..QEE...QRRR  
1 1 0 ..OOO....BCPAA.BCP..QDDP..QEE...QRRR O99  
1 1 0 OOO......BCPAA.BCP..QDDP..QEE...QRRR O97  
1 1 0 ...OOO..QBCPAAQBCP..QDDP...EE....RRR Q98  
1 1 0 ...OOO...BCPAA.BCP..QDDP..Q.EE..QRRR E99  
1 1 0 ...OOO...BCPAAQBCP..QDDP..QEE....RRR Q99  
1 1 0 .OOO.....BCPAA.BCP..QDDP..QEE...QRRR O98  
1 1 0 ...OOO...BCP.AABCP..QDDP..QEE...QRRR A99  
1 1 0 ...OOO...BC.AA.BCP..QDDP..QEEP..QRRR P99  
1 1 0 ..QOOO..QBCPAAQBCP...DDP...EE....RRR Q97  
2 2 0 ..OOO....BCPAA.BCP..QDDP..Q.EE..QRRR E99 O99  
2 2 0 OOO.C....BCPAA.B.P..QDDP..QEE...QRRR C99 O97  
2 2 0 ...OOO..QBCPAAQBCP..QDDP...EE.RRR... R97 Q98  
2 2 0 ...OOO...BCPAAQBCP..QDDP..Q.EE...RRR Q99 E99  
2 2 0 ..QOOO..QBC.AAQBCP...DDP...EEP...RRR Q97 P99  
2 2 0 ..QOOO..QBCPAAQBCP...DDP...EE.RRR... R97 Q97  
2 2 0 ...OOO...BCP.AABCP..QDDP..Q.EE..QRRR A99 E99  
2 2 0 OOOB.....BCPAA..CP..QDDP..QEE...QRRR B99 O97  
2 2 0 .OOO.....BCPAA.BCP..QDDP..Q.EE..QRRR O98 E99  
2 2 0 ...OOO..QBCPAAQBCP..QDDP...EE..RRR.. R98 Q98  
2 2 0 ..OOO...QBCPAAQBCP..QDDP...EE....RRR Q98 O99  
2 2 0 OOO......BCPAA.BCP..QDDP..Q.EE..QRRR E99 O97  
2 2 0 ...OOO..QBCPAAQBCP..QDDP...EE...RRR. R99 Q98  
2 2 0 ...OOO..QBCPAAQBCP..QDDPEE.......RRR E97 Q98  
2 2 0 ..OOO....BCPAAQBCP..QDDP..QEE....RRR Q99 O99  
2 2 0 ...OOO..QBCPAAQBCP..QDDP.EE......RRR E98 Q98  
2 2 0 ...OOO..QBCPAAQBCP..QDDP..EE.....RRR E99 Q98  
2 2 0 ..OOO....BCP.AABCP..QDDP..QEE...QRRR A99 O99  
2 2 0 ...OOO..QBCPAAQBCP..QDDP....EE...RRR E99 Q98  
2 2 0 ..QOOO..QBCPAAQBCP...DDP....EE...RRR Q97 E99  
2 2 0 ...OOO...BC..AABCP..QDDP..QEEP..QRRR P99 A99  
2 2 0 ..QOOO..QBCPAAQBCP...DDP...EE..RRR.. R98 Q97  
2 2 0 ...OOO..QBC.AAQBCP..QDDP...EEP...RRR P99 Q98  
2 2 0 ..QOOO..QBCPAAQBCP...DDP...EE...RRR. R99 Q97  
2 2 0 ..QOOO..QBCPAAQBCP...DDPEE.......RRR E97 Q97  
2 2 0 ..OOO....BC.AA.BCP..QDDP..QEEP..QRRR P99 O99  
2 2 0 .OOO....QBCPAAQBCP..QDDP...EE....RRR O98 Q98  
2 2 0 ..QOOO..QBCPAAQBCP...DDP.EE......RRR E98 Q97  
2 2 0 ..QOOO..QBCPAAQBCP...DDP..EE.....RRR E99 Q97  
2 2 0 OOO.....QBCPAAQBCP..QDDP...EE....RRR Q98 O97  
2 2 0 ..QOOO..QBCPAAQBCPDD...P...EE....RRR D97 Q97  
2 2 0 ..QOOO..QBCPAAQBCP.DD..P...EE....RRR D98 Q97  
2 2 0 ..OOOP...BCPAA.BCP..QDD...QEE...QRRR P99 O99  
2 2 0 OOO......BCPAAQBCP..QDDP..QEE....RRR Q99 O97  
2 2 0 .OOO.....BC.AA.BCP..QDDP..QEEP..QRRR P99 O98  
2 2 0 ..QOOO..QBCPAAQBCP..DD.P...EE....RRR D99 Q97  
2 2 0 .OOO.....BCP.AABCP..QDDP..QEE...QRRR A99 O98  
2 2 0 OOO......BCP.AABCP..QDDP..QEE...QRRR A99 O97  
2 2 0 .OOO.P...BCPAA.BCP..QDD...QEE...QRRR P99 O98  
2 2 0 .OOOC....BCPAA.B.P..QDDP..QEE...QRRR C99 O98  
2 2 0 OOO......BC.AA.BCP..QDDP..QEEP..QRRR P99 O97  
2 2 0 ...OOO...BCPAAQBCP..QDDP..QEE..RRR.. R98 Q99  
2 2 0 ...OOO...BCPAAQBCP..QDDP..QEE.RRR... R97 Q99  
2 2 0 ...OOO...BCPAAQBCP..QDDP..QEE...RRR. R99 Q99  
2 2 0 OOO..P...BCPAA.BCP..QDD...QEE...QRRR P99 O97  
2 2 0 ...OOO...BC.AAQBCP..QDDP..QEEP...RRR P99 Q99  
2 2 0 .OOO.....BCPAAQBCP..QDDP..QEE....RRR O98 Q99  
7 7 0 OOO..P....CPAA..CP..QBDDEEQB....QRRR B98 D99 P99 Q96 O97 E97 Q98  
7 7 0 .OOO.P....CPAAQBCPDDQB....QEE...RRR. B99 R99 P99 O98 Q95 D97 Q97  
7 7 0 ..OOO......PAAQBCPDDQBCP..Q.EE...RRR B99 C99 E99 O99 Q95 D97 Q97  
7 7 0 .OOO.P....CPAAQ.CP..Q.DD..QBEERRRB.. B97 D99 P99 O98 R97 Q99 E99  
7 7 0 ..OOOP...BCPAAQBCPDDQ.....Q.EE..RRR. R99 P99 E99 O99 Q95 D97 Q97  
7 7 0 ..OOOP...B.PAAQBCPDDQ.C...Q.EE...RRR C99 P99 E99 O99 Q95 D97 Q97  
7 7 0 OOO.CP...BCPAAQB.P..Q.DD..Q.EE.RRR.. R98 Q99 D99 P99 E99 C99 O97  
7 7 0 OOO.CP....CPAAQ..P..QBDD..QBEE...RRR B98 Q99 D99 P99 E99 C99 O97  
7 7 0 ..OOOP....CPAAQ.CPDDQB....QBEE...RRR B98 P99 E99 O99 Q95 D97 Q97  
7 7 0 ..OOOP....CPAAQBCPDDQB....Q.EE...RRR B99 P99 E99 O99 Q95 D97 Q97  
7 7 0 OOO.CP...BCPAAQB.P..Q.DD..Q.EE..RRR. R99 Q99 D99 P99 E99 C99 O97  
7 7 0 OOOB....QBCPAAQ.CPDDQ..P..EE....RRR. B99 O97 R99 Q96 D97 E99 Q97  
7 7 0 ..QOOO..Q...AAQB...DDBCP.EE.CP.RRR.P C98 P98 R98 E98 B99 D98 Q97  
7 7 0 OOO..P....CPAA.BCP..QBDDEEQ.....QRRR B99 D99 P99 Q96 O97 E97 Q98  
7 7 0 .OOO.P....CPAAQBCP..QBDD..Q.EERRR... B99 D99 P99 O98 R97 Q99 E99  
7 7 0 ..QOOO..Q...AAQB.PDD.B.P..EECPRRR.C. B99 C97 D97 E99 R97 Q97 P99  
7 7 0 ..QOOO..Q...AAQ.CP.DDBCPEE.B.P..RRR. B98 C99 E97 D98 R99 Q97 P99  
7 7 0 ..QOOO..Q...AAQB...DDBCP..EECP.RRR.P C98 P98 R98 E99 B99 D98 Q97  
7 7 0 .OOO....QB.PAAQBCPDDQ.CP..EE....RRR. O98 C99 R99 Q96 D97 E99 Q97  
7 7 0 .OOO.P....CPAAQ.CP..QBDD..QBEERRR... B98 D99 P99 O98 R97 Q99 E99  
7 7 0 ..OOO...QB.PAAQBCPDDQ.CP..EE....RRR. O99 C99 R99 Q96 D97 E99 Q97  
7 7 0 .OOO....QB.PAAQB.PDDQ.CP..EEC...RRR. R99 O98 C98 Q96 D97 E99 Q97  
7 7 0 .OOOCP..Q.CPAAQB.P..QBDD.EE......RRR C99 B99 D99 P99 O98 E98 Q98  
7 7 0 .OOO.P..Q.CPAAQBCP..QBDD.EE.....RRR. B99 R99 D99 P99 O98 E98 Q98  
7 7 0 .OOO.P..QB.PAAQB.PDDQ.C...EEC....RRR P99 O98 C98 Q96 D97 E99 Q97  
7 7 0 ..OOO...QB.PAAQB.PDDQ.CP..EEC...RRR. R99 O99 C98 Q96 D97 E99 Q97  
7 7 0 .OOOCP..Q.CPAAQ..P..QBDD.EEB.....RRR C99 B98 D99 P99 O98 E98 Q98  
7 7 0 ..OOOP..QB.PAAQB.PDDQ.C...EEC....RRR P99 O99 C98 Q96 D97 E99 Q97  
7 7 0 OOOB.....B.P..AACPDDQ.CP..QEE...QRRR C99 A98 B99 O97 Q94 D97 Q97  
7 7 0 ..QOOO..Q...AAQB.PDD.BCP..EECPRRR... B99 C98 D97 E99 R97 Q97 P99  
7 7 0 OOOBC...QBC.AAQ.....QDDPEE...P..RRRP B99 C99 O97 E97 P98 R99 Q98  
7 7 0 ..OOOP...BCP.AABCP..Q.DDEEQ.....QRRR D99 P99 O99 A99 Q96 E97 Q98  
7 7 0 ...OOO..Q..PAAQB.PDDQBCP..EEC...RRR. R99 B99 C98 Q96 D97 E99 Q97  
7 7 0 ...OOO..Q...AAQB.PDDQBCP..EECP...RRR P99 B99 C98 Q96 D97 E99 Q97  
7 7 0 .OOO.P..Q.CPAAQ.CP..QBDD.EEB...RRR.. B98 R98 D99 P99 O98 E98 Q98  
7 7 0 OOO.....Q..PAAQB.PDDQBCP..EEC....RRR O97 B99 C98 Q96 D97 E99 Q97  
7 7 0 .OOO....Q..PAAQB.PDDQBCP..EEC....RRR O98 B99 C98 Q96 D97 E99 Q97  
7 7 0 .OOO.P..Q.CPAAQBCP..QBDD.EE....RRR.. B99 R98 D99 P99 O98 E98 Q98  
7 7 0 ..OOO.....CP.AA.CPDDQB.P..QBEE..QRRR A99 O99 B98 Q94 D97 Q97 E99  
7 7 0 ..OOO...Q..PAAQB.PDDQBCP..EEC....RRR O99 B99 C98 Q96 D97 E99 Q97  
7 7 0 ...OOO..QB..AAQBC.DDQ.CP..EE.P..RRRP C99 P98 R99 Q96 D97 E99 Q97  
7 7 0 ..OOO....BC.AAQBCPDDQ..PEEQ..PRRR... O99 P99 Q95 D97 E97 R97 Q97  
7 7 0 ...OOO..Q.C.AAQBC.DDQB.P..EE.P..RRRP B99 P98 R99 Q96 D97 E99 Q97  
7 7 0 OOO.....QBC.AAQBC.DDQ..P..EE.P..RRRP O97 P98 R99 Q96 D97 E99 Q97  
7 7 0 ..OOO......PAA..CPDDQBCP..QBEE..QRRR C99 O99 B98 Q94 D97 Q97 E99  
7 7 0 .OOO.P....CPAA..CPDDQB....QBEE..QRRR P99 O98 B98 Q94 D97 Q97 E99  
7 7 0 OOO........PAA..CPDDQBCP..QBEE..QRRR C99 O97 B98 Q94 D97 Q97 E99  
7 7 0 ..QOOO..Q...AAQ.CP.DDBCPEE.B.PRRR... C99 P99 B98 D98 E97 R97 Q97  
7 7 0 OOO......BC.AAQBC.DDQ..PEEQ..PRRR..P O97 P98 Q95 D97 E97 R97 Q97  
7 7 0 .OOO....QBC.AAQBC.DDQ..P..EE.P..RRRP O98 P98 R99 Q96 D97 E99 Q97  
7 7 0 ..OOO...QBC.AAQBC.DDQ..P..EE.P..RRRP O99 P98 R99 Q96 D97 E99 Q97  
7 7 0 .OOO......CP.AA.CPDDQB.P..QBEE..QRRR A99 O98 B98 Q94 D97 Q97 E99  
7 7 0 OOO..P....CPAAQBCP..QBDD..Q.EE.RRR.. B99 D99 E99 P99 R98 Q99 O97  
7 7 0 .OOO....QBC.AAQBCPDDQ..PEE...P..RRR. O98 Q96 E97 D97 R99 Q97 P99  
7 7 0 .OOO.......PAA..CPDDQBCP..QBEE..QRRR C99 O98 B98 Q94 D97 Q97 E99  
7 7 0 OOO..P....CPAA..CPDDQB....QBEE..QRRR P99 O97 B98 Q94 D97 Q97 E99  
7 7 0 ..OOO...QBC.AAQBCPDDQ..PEE...P..RRR. O99 Q96 E97 D97 R99 Q97 P99  
7 7 0 OOO.....Q.C.AAQBCPDDQB.P...EEP..RRR. O97 Q96 B99 D97 R99 Q97 P99  
7 7 0 .OOOC.....CPAA...PDDQB.P..QBEE..QRRR C99 O98 B98 Q94 D97 Q97 E99  
7 7 0 .OOO....Q.C.AAQBCPDDQB.P...EEP..RRR. O98 Q96 B99 D97 R99 Q97 P99  
7 7 0 ..OOO...Q.C.AAQBCPDDQB.P...EEP..RRR. O99 Q96 B99 D97 R99 Q97 P99  
7 7 0 OOOB.P..QBCPAAQ.CP..Q.DD....EE.RRR.. D99 P99 R98 Q98 E99 B99 O97  
7 7 0 OOO.CP...BCP.AAB.P..QDD.EEQ.....QRRR A99 C99 P99 Q96 O97 E97 Q98  
7 7 0 ..QOOO..Q...AAQ..P.DDBCPEE.BCPRRR... C98 P99 B98 D98 E97 R97 Q97  
7 7 0 ...OOO...B..AAQBCPDDQ.CPEEQ..P..RRR. C99 Q95 E97 D97 R99 Q97 P99  
7 7 0 ...OOO....C.AAQBCPDDQB.PEEQ..P..RRR. B99 Q95 E97 D97 R99 Q97 P99  
7 7 0 OOOBC....BCP...AAP..QDDPEEQ.....QRRR A97 B99 C99 Q96 O97 E97 Q98  
7 7 0 OOO......BC.AAQBCPDDQ..PEEQ..P..RRR. O97 Q95 E97 D97 R99 Q97 P99  
7 7 0 .OOO.....BC.AAQBCPDDQ..PEEQ..P..RRR. O98 Q95 E97 D97 R99 Q97 P99  
7 7 0 OOOBC....BCP..AA.P..QDDPEEQ.....QRRR A98 B99 C99 Q96 O97 E97 Q98  
7 7 0 ..QOOO..Q...AAQ..P.DDB.PEE.BCPRRR.C. C97 P99 B98 D98 E97 R97 Q97  
7 7 0 ..OOO....BC.AAQBCPDDQ..PEEQ..P..RRR. O99 Q95 E97 D97 R99 Q97 P99  
7 7 0 ...OOO..QB..AAQBCPDDQ.CP.EE..P..RRR. C99 Q96 E98 D97 R99 Q97 P99  
7 7 0 ..QOOO..Q...AAQB.P.DDB.PEE..CPRRR.C. C97 P99 B99 D98 E97 R97 Q97  
7 7 0 ...OOO..Q.C.AAQ.CPDDQB.P.EEB.P..RRR. B98 Q96 E98 D97 R99 Q97 P99  
7 7 0 ...OOO..Q.C.AAQBCPDDQB.P.EE..P..RRR. B99 Q96 E98 D97 R99 Q97 P99  
7 7 0 OOOBC....BCP.AA..P..QDDPEEQ.....QRRR A99 B99 C99 Q96 O97 E97 Q98  
7 7 0 ...OOO....C.AAQ.C.DDQ..PEEQB.PRRRB.P B97 P98 Q95 D97 E97 R97 Q97  
7 7 0 ..QOOO..Q...AAQ....DD..PEE.BCPRRRBCP C97 P98 B97 D98 E97 R97 Q97  
7 7 0 ...OOO....C.AAQBC.DDQB.PEEQ..PRRR..P B99 P98 Q95 D97 E97 R97 Q97  
7 7 0 OOO.....QBC.AAQBCPDDQ..P.EE..P..RRR. O97 Q96 E98 D97 R99 Q97 P99  
7 7 0 .OOO....QBC.AAQBCPDDQ..P.EE..P..RRR. O98 Q96 E98 D97 R99 Q97 P99  
7 7 0 OOO.C.....CPAA...PDDQB.P..QBEE..QRRR C99 O97 B98 Q94 D97 Q97 E99  
7 7 0 ..OOO...QBC.AAQBCPDDQ..P.EE..P..RRR. O99 Q96 E98 D97 R99 Q97 P99  
7 7 0 OOO.....QB.PAAQB.PDDQ..P..EEC.RRR.C. O97 C97 R97 Q96 D97 E99 Q97  
7 7 0 ...OOO....C.AAQ.C.DDQB.PEEQB.PRRR..P B98 P98 Q95 D97 E97 R97 Q97  
7 7 0 ..QOOO..Q..PAAQ..P..DD.PEE.BC.RRRBC. C97 D97 B97 D98 E97 R97 Q97  
7 7 0 .OOO....QB.PAAQB.PDDQ..P..EEC.RRR.C. O98 C97 R97 Q96 D97 E99 Q97  
7 7 0 ..OOO...QB.PAAQB.PDDQ..P..EEC.RRR.C. O99 C97 R97 Q96 D97 E99 Q97  
7 7 0 ..QOOO..Q.C.AAQ.C...DD.PEE.B.PRRRB.P P98 D97 B97 D98 E97 R97 Q97  
7 7 0 ...OOO..Q.C.AAQ.CPDDQB.PEE.B.P..RRR. Q96 B98 E97 D97 R99 Q97 P99  
7 7 0 ..QOOO..Q...AAQ..PDD.BCPEE.BCP..RRR. C98 B98 E97 D97 R99 Q97 P99  
7 7 0 ..QOOO..Q...AAQ..P.DD..PEE.BCPRRRBC. C97 P99 B97 D98 E97 R97 Q97  
7 7 0 OOOBC...QBC.AAQ..P..QDDP..EE.P..RRR. B99 C99 P99 R99 O97 E99 Q98  
7 7 0 OOOBCP...BCPAAQ..P..QDD...Q.EE.RRR.. B99 P99 R98 Q99 E99 C99 O97  
7 7 0 ..QOOO..Q...AAQ.CPDD.BCPEE.B.P..RRR. C99 B98 E97 D97 R99 Q97 P99  
7 7 0 ...OOO..QB..AAQBCPDDQ.CP..EE.P..RRR. C99 Q96 E99 D97 R99 Q97 P99  
7 7 0 ..QOOO..Q...AAQ..P.DD.CPEE.BCPRRRB.. C98 P99 B97 D98 E97 R97 Q97  
7 7 0 ...OOO..Q.C.AAQBCPDDQB.P..EE.P..RRR. B99 Q96 E99 D97 R99 Q97 P99  
7 7 0 OOO.....QBC.AAQBCPDDQ..P..EE.P..RRR. O97 Q96 E99 D97 R99 Q97 P99  
7 7 0 ..QOOO..Q...AAQ.CP.DD.CPEE.B.PRRRB.. C99 P99 B97 D98 E97 R97 Q97  
7 7 0 ..QOOO..Q..PAAQ.CP..DDCPEE.B..RRRB.. C99 D97 B97 D98 E97 R97 Q97  
7 7 0 .OOO....QBC.AAQBCPDDQ..P..EE.P..RRR. O98 Q96 E99 D97 R99 Q97 P99  
7 7 0 ..OOO...QBC.AAQBCPDDQ..P..EE.P..RRR. O99 Q96 E99 D97 R99 Q97 P99  
7 7 0 ..QOOO..Q..PAAQ..P..DDCPEE.BC.RRRB.. C98 D97 B97 D98 E97 R97 Q97  
7 7 0 OOOBCP...BCPAAQ..P..Q.DD..QEE..RRR.. B99 D99 C99 P99 R98 Q99 O97  
7 7 0 ..OOO...Q.CPAAQ.CPDDQB.P.EEB...RRR.. O99 R98 Q96 B98 D97 E98 Q97  
7 7 0 .OOO.P..Q.CPAAQBCP..QBDD....EE.RRR.. B99 D99 P99 R98 Q98 O98 E99  
7 7 0 .OOOC.....CPAA.B.PDDQB.P..Q.EE..QRRR C99 O98 B99 Q94 D97 Q97 E99  
7 7 0 OOOBCP...BCPAAQ..P..QDD...Q.EE..RRR. R99 Q99 B99 P99 E99 C99 O97  
7 7 0 .OOOCP....CP...AAP..QBDD..QBEE..QRRR A97 B98 C99 D99 P99 O98 E99  
7 7 0 .OOO....Q.CPAAQ.CPDDQB.P.EEB..RRR... B98 E98 R97 O98 Q96 D97 Q97  
7 7 0 ..OOO...QBC.AAQBC.DDQ..P.EE..PRRR..P P98 E98 R97 O99 Q96 D97 Q97  
7 7 0 ...OOO..Q..PAAQ.CPDDQBCP...BEERRR... C99 R97 B98 Q96 D97 Q97 E99  
7 7 0 ...OOO..Q...AAQB.PDDQBCPEE..CP...RRR C98 P99 E97 B99 Q96 D97 Q97  
7 7 0 ...OOO..Q...AAQBCPDDQBCPEE...P...RRR C99 P99 E97 B99 Q96 D97 Q97  
7 7 0 ..OOO....BC.AAQBC.DDQ..PEEQ..PRRR..P O99 P98 Q95 D97 E97 R97 Q97  
7 7 0 OOO.....Q.C.AAQBCPDDQB.PEE...P...RRR O97 P99 E97 B99 Q96 D97 Q97  
7 7 0 .OOO....Q.C.AAQBCPDDQB.PEE...P...RRR O98 P99 E97 B99 Q96 D97 Q97  
7 7 0 OOOB.P...BCPAA..CPDDQ.....Q.EE..QRRR P99 B99 O97 Q94 D97 Q97 E99  
7 7 0 OOOBC....BCP..QAAP..QDDP..Q.EERRR... R97 Q99 A97 B99 E99 C99 O97  
7 7 0 ..OOO...Q.C.AAQBCPDDQB.PEE...P...RRR O99 P99 E97 B99 Q96 D97 Q97  
7 7 0 OOOBC....BCP..AA.PDDQ..P..QEE...QRRR A98 B99 C99 O97 Q94 D97 Q97  
7 7 0 OOOB.....B.PAA..CPDDQ.CP..Q.EE..QRRR C99 B99 O97 Q94 D97 Q97 E99  
7 7 0 OOOBC....BC.AA...PDDQ..P..QEEP..QRRR P99 B99 C99 O97 Q94 D97 Q97  
7 7 0 OOOBCP...BCPAA...PDDQ.....QEE...QRRR P99 B99 C99 O97 Q94 D97 Q97  
7 7 0 OOOBCP..QBCPAAQ..P..QDD...EE....RRR. P99 R99 B99 C99 O97 E99 Q98  
7 7 0 .OOO....QBC.AAQBC.DDQ..P.EE..PRRR..P P98 E98 R97 O98 Q96 D97 Q97  
7 7 0 .OOOCP....CP.AAB.P..QBDD..Q.EE..QRRR B99 A99 C99 D99 P99 O98 E99  
7 7 0 ...OOO..QB..AAQB..DDQ.CP..EECP.RRR.P C98 P98 R98 Q96 D97 E99 Q97  
7 7 0 ...OOO..Q.C.AAQBC.DDQB.P..EE.P.RRR.P B99 P98 R98 Q96 D97 E99 Q97  
7 7 0 OOOBC....BCP..QAAP..QDDP..Q.EE.RRR.. R98 Q99 A97 B99 E99 C99 O97  
7 7 0 OOO.....QBC.AAQBC.DDQ..P..EE.P.RRR.P O97 P98 R98 Q96 D97 E99 Q97  
7 7 0 .OOO....QBC.AAQBC.DDQ..P..EE.P.RRR.P O98 P98 R98 Q96 D97 E99 Q97  
7 7 0 .OOO.P..QBCPAAQBCPDDQ....EE...RRR... P99 E98 R97 O98 Q96 D97 Q97  
7 7 0 .OOOCP....CP.AA..P..QBDD..QBEE..QRRR B98 A99 C99 D99 P99 O98 E99  
7 7 0 ..OOO...QBC.AAQBC.DDQ..P..EE.P.RRR.P O99 P98 R98 Q96 D97 E99 Q97  
7 7 0 ..OOO...QB.PAAQBCPDDQ.CP....EE..RRR. O99 C99 R99 Q96 D97 Q97 E99  
7 7 0 .OOOCP...BCPAAQB.P..Q.DD..Q.EE.RRR.. R98 Q99 C99 D99 P99 O98 E99  
7 7 0 ..OOOP..Q.CPAAQBCP..QBDD.EE....RRR.. B99 E98 R98 D99 P99 Q98 O99  
7 7 0 .OOOC...QBCPAAQB.PDDQ..P....EE.RRR.. C99 O98 R98 Q96 D97 Q97 E99  
7 7 0 .OOOCP....CP..AA.P..QBDD..QBEE..QRRR A98 B98 C99 D99 P99 O98 E99  
7 7 0 .OOOCP....CPAAQB.P..QBDD..Q.EE...RRR B99 Q99 C99 D99 P99 O98 E99  
7 7 0 OOO.CP....CP..AA.P..QBDD..QBEE..QRRR A98 B98 D99 P99 E99 C99 O97  
7 7 0 .OOO....Q.CPAAQ.CPDDQ..P.EEB..RRRB.. B97 E98 R97 O98 Q96 D97 Q97  
7 7 0 .OOO....Q.CPAAQ.CPDDQB.P...BEE.RRR.. B98 O98 R98 Q96 D97 Q97 E99  
7 7 0 .OOO....Q.CPAAQBCPDDQB.P....EE.RRR.. B99 O98 R98 Q96 D97 Q97 E99  
7 7 0 .OOOCP....CPAAQ..P..QBDD..QBEE...RRR B98 Q99 C99 D99 P99 O98 E99  
7 7 0 ..QOOO..Q...AAQB...DDBCP.EE.CPRRR..P C98 P98 R97 E98 B99 D98 Q97  
7 7 0 ..QOOO..Q...AAQBC..DDBCP.EE..PRRR..P C99 P98 R97 E98 B99 D98 Q97  
7 7 0 ..QOOO..Q...AAQB...DDBCPEE..CP.RRR.P P98 R98 B99 C98 D98 E97 Q97  
7 7 0 OOO.CP....CP...AAP..QBDD..QBEE..QRRR A97 B98 D99 P99 E99 C99 O97  
7 7 0 OOO.....Q.CPAAQ.CPDDQB.P...BEERRR... O97 R97 B98 Q96 D97 Q97 E99  
7 7 0 .OOO....Q.CPAAQ.CPDDQB.P...BEERRR... O98 R97 B98 Q96 D97 Q97 E99  
7 7 0 ..QOOO..Q...AAQB...DDBCPEE..CP..RRRP P98 R99 B99 C98 D98 E97 Q97  
7 7 0 ..OOO...Q.CPAAQ.CPDDQB.P...BEERRR... O99 R97 B98 Q96 D97 Q97 E99  
7 7 0 ..OOO.....CPAAQ.CPDDQ..P..QBEERRRB.. B97 E99 R97 O99 Q95 D97 Q97  
7 7 0 ..QOOO..Q...AAQB.P.DDBCPEE..CP.RRR.. P99 R98 B99 C98 D98 E97 Q97  
7 7 0 OOO......B...AABCPDDQ.CP..QEEP..QRRR C99 P99 A99 O97 Q94 D97 Q97  
7 7 0 .OOOC...QBCPAAQB.PDDQ..P.EE...RRR... C99 E98 R97 O98 Q96 D97 Q97  
7 7 0 ..OOO.....CPAAQ.CPDDQB.P..QBEERRR... B98 E99 R97 O99 Q95 D97 Q97  
7 7 0 .OOO......CPAAQBCPDDQB.P..Q.EE.RRR.. B99 E99 R98 O98 Q95 D97 Q97  
7 7 0 .OOO....QB.PAAQB.PDDQ..P.EE.C.RRR.C. C97 E98 R97 O98 Q96 D97 Q97  
7 7 0 OOO.C....BCPAAQB.PDDQ..P..Q.EERRR... C99 E99 R97 O97 Q95 D97 Q97  
7 7 0 OOO.......CPAAQ.CPDDQ..P..QBEERRRB.. B97 E99 R97 O97 Q95 D97 Q97  
7 7 0 .OOO....QB.PAAQB.PDDQ.CP.EE.C.RRR... C98 E98 R97 O98 Q96 D97 Q97  
7 7 0 ..QOOO..Q..PAAQ..P...DDPEE.BC.RRRBC. D96 B97 C97 D98 E97 R97 Q97  
7 7 0 OOO.......CPAAQ.CPDDQB.P..QBEERRR... B98 E99 R97 O97 Q95 D97 Q97  
7 7 0 OOOB.....BCPAAQ.CPDDQ..P..Q.EERRR... B99 E99 R97 O97 Q95 D97 Q97  
7 7 0 .OOO....QB.PAAQBCPDDQ.CP.EE...RRR... C99 E98 R97 O98 Q96 D97 Q97  
7 7 0 .OOOC....BCPAAQB.PDDQ..P..Q.EERRR... C99 E99 R97 O98 Q95 D97 Q97  
7 7 0 .OOO......CPAAQ.CPDDQ..P..QBEERRRB.. B97 E99 R97 O98 Q95 D97 Q97  
7 7 0 OOO..P...B.P.AABCPDDQ.C...QEE...QRRR C99 P99 A99 O97 Q94 D97 Q97  
7 7 0 OOOBC....BCP..QAAP..QDDP..Q.EE..RRR. R99 Q99 A97 B99 E99 C99 O97  
7 7 0 ..QOOO..Q...AAQ.CP.DDBCP.EEB.PRRR... B98 C99 E98 D98 R97 Q97 P99  
7 7 0 OOO.....QB.PAAQB.PDDQ.CP.EE.C.RRR... C98 E98 R97 O97 Q96 D97 Q97  
7 7 0 ...OOO..QB..AAQBC.DDQ.CPEE...P..RRRP P98 R99 E97 C99 Q96 D97 Q97  
7 7 0 .OOO......CPAAQ.CPDDQB.P..QBEERRR... B98 E99 R97 O98 Q95 D97 Q97  
7 7 0 ..QOOO..Q...AAQBC..DDBCPEE...P..RRRP B99 E97 P98 R99 C99 D98 Q97  
7 7 0 .OOO....Q.CPAAQBCPDDQB.P.EE...RRR... B99 E98 R97 O98 Q96 D97 Q97  
7 7 0 ..QOOO..Q...AAQBC..DDBCP..EE.PRRR..P C99 P98 R97 E99 B99 D98 Q97  
7 7 0 OOO.......CPAAQ.CPDDQB.P..QBEE.RRR.. O97 Q95 B98 R98 D97 Q97 E99  
7 7 0 OOOBCP...BCP..QAAP..QDD...Q.EE...RRR P99 Q99 A97 B99 E99 C99 O97  
7 7 0 ..QOOO..Q...AAQ..P.DDBCP.EEBCPRRR... C98 B98 E98 D98 R97 Q97 P99  
7 7 0 .OOO......CPAAQ.CPDDQB.P..QBEE.RRR.. O98 Q95 B98 R98 D97 Q97 E99  
7 7 0 ..OOO.....CPAAQ.CPDDQB.P..QBEE.RRR.. O99 Q95 B98 R98 D97 Q97 E99  
7 7 0 OOOBC....BCPAA...PDDQ..P..Q.EE..QRRR C99 B99 O97 Q94 D97 Q97 E99  
7 7 0 ...OOO.....PAAQ.CPDDQBCP..QBEERRR... B98 E99 R97 C99 Q95 D97 Q97  
7 7 0 OOO......B.PAAQBCPDDQ.CP..Q.EERRR... O97 E99 R97 C99 Q95 D97 Q97  
7 7 0 ..QOOO..Q...AAQBCP.DDBCP.EE..PRRR... B99 C99 E98 D98 R97 Q97 P99  
7 7 0 .OOO.P..Q.CPAAQ.CP..QBDDEE.B....RRR. B98 D99 E97 P99 O98 R99 Q98  
